Product Name,Price,Brand,Category,Description,Rating,Review Count,Style Attributes,Total Sizes,Available Sizes,Color,Purchase History,Age,Fashion Magazines,Fashion Influencers,Season,Time Period Highest Purchase,Customer Reviews,Social Media Comments,feedback
Q2S0,76.95912261435494,Mulberry,Tops,Very Bad,4.055571511267621,287,Sporty,"S, M, L",M,Black,Above Average,49,InStyle,Aimee Song,Winter,Weekend,Positive,Neutral,Other
A1S9,83.57467922267513,Ted Baker,Swimwear,Bad,1.616911001677015,255,Vintage,"M, L, XL",S,Red,Medium,33,Cosmopolitan,Leandra Medine,Spring,Evening,Negative,Other,Mixed
E2X0,43.02610134408806,Alexander McQueen,Tops,Good,1.0273810988505963,92,Streetwear,"S, L, XL",M,Red,Average,44,Elle,Aimee Song,Spring,Daytime,Negative,Positive,Mixed
K0I0,17.030313030823066,Tommy Hilfiger,Swimwear,Best,2.6656043611895366,319,Vintage,"S, M, L",XL,Blue,Low,50,Vogue,Camila Coelho,Spring,Daytime,Positive,Unknown,Mixed
B1E4,68.97064753786057,Jigsaw,Activewear,Not Good,3.7143798424270846,318,Vintage,"S, L, XL",XL,Black,Below Average,41,Marie Claire,Song of Style,Spring/Summer,Daytime,Positive,Positive,Positive
X0Y6,79.44549485192374,Mulberry,Activewear,Not Good,3.465473392910608,427,Formal,"S, M, L",M,Blue,Significant,57,W,Aimee Song,Fall/Winter,Evening,Mixed,Mixed,Negative
A8W3,55.10139831662704,Calvin Klein,Footwear,Good,2.5361822404997754,430,Streetwear,"S, L, XL",M,Blue,Very High,52,W,Julie Sari̱ana,Spring/Summer,Daytime,Mixed,Positive,Negative
C5I8,50.62195793664409,Mulberry,Accessories,Very Good,2.908518528306025,195,Sporty,"S, L, XL",S,Black,Below Average,63,Marie Claire,Julie Sari̱ana,Fall/Winter,Evening,Unknown,Neutral,Mixed
C4M6,17.49881551497269,Mulberry,Footwear,Not Good,1.9722623654353435,235,Formal,"S, L, XL",XL,Red,Very Low,38,Glamour,Kendall Jenner,Fall,Nighttime,Unknown,Neutral,Neutral
Y1P1,36.013330843161725,Ted Baker,Activewear,Not Good,2.177509315782998,332,Vintage,"M, L, XL",M,Blue,Very Low,20,Glamour,Leandra Medine,Spring,Daytime,Neutral,Neutral,Mixed
R1F8,19.54924761777883,Calvin Klein,Lingerie,Very Bad,2.7434053103639737,390,Minimalist,"S, M, L",S,Blue,Very High,53,W,Gigi Hadid,Spring/Summer,Weekend,Unknown,Other,Positive
S0I2,92.11112129868891,Mulberry,Footwear,Good,4.763107461690371,374,Casual,"M, L, XL",S,Blue,Significant,50,Fashionista,Chiara Ferragni,Spring,Holiday,Unknown,Negative,Other
J7F5,17.14210971895143,Jigsaw,Accessories,Very Good,4.062204640658114,23,Minimalist,"M, L, XL",M,Blue,Negligible,34,Vogue,Kendall Jenner,Winter,Evening,Mixed,Unknown,Neutral
Z3D3,37.7454281366586,Tommy Hilfiger,Outerwear,Good,3.701064475232917,268,Sporty,"S, M, L",XL,Black,Below Average,38,InStyle,Olivia Palermo,Spring/Summer,Nighttime,Neutral,Other,Mixed
E7X1,77.65678819441143,Burberry,Outerwear,Best,2.197140078910768,42,Edgy,"M, L, XL",L,Black,Very High,56,Marie Claire,Chiara Ferragni,Spring/Summer,Holiday,Negative,Neutral,Unknown
B1Q9,77.7125044559952,Ralph Lauren,Dresses,Very Good,4.401104624809588,93,Formal,"M, L, XL",S,Blue,Negligible,30,Harper's Bazaar,Aimee Song,Winter,Holiday,Mixed,Unknown,Other
J5K2,92.91150866075614,Mulberry,Tops,Very Bad,3.427502325477634,348,Streetwear,"S, L, XL",L,Blue,Negligible,52,Cosmopolitan,Gigi Hadid,Winter,Nighttime,Neutral,Unknown,Unknown
H6W3,74.77735070225862,Calvin Klein,Bottoms,Worst,3.5834177409096823,351,Formal,"S, M, L",L,Black,Low,23,W,Leandra Medine,Winter,Nighttime,Mixed,Unknown,Mixed
G1L2,98.10262438916047,Alexander McQueen,Outerwear,Best,3.1052896008604702,153,Vintage,"S, L, XL",XL,Black,Significant,27,Harper's Bazaar,Aimee Song,Fall/Winter,Daytime,Positive,Negative,Other
P7Y7,11.253488298740317,Tommy Hilfiger,Dresses,Not Good,1.6892658410019719,46,Formal,"S, L, XL",S,Blue,Below Average,34,Grazia,Chiara Ferragni,Spring,Weekend,Neutral,Mixed,Negative
N7W5,37.034199922059386,Alexander McQueen,Footwear,Good,4.787345039331189,432,Casual,"S, M, L",L,Black,High,19,Fashionista,Leandra Medine,Winter,Holiday,Unknown,Mixed,Mixed
A2L2,75.69215307189228,Ralph Lauren,Activewear,Very Bad,2.223513797972576,267,Casual,"S, L, XL",XL,Black,Average,47,Grazia,Camila Coelho,Fall/Winter,Evening,Positive,Positive,Other
H8X3,98.90965290221585,Burberry,Footwear,Worst,2.340975508124964,147,Sporty,"M, L, XL",S,Black,High,23,Glamour,Gigi Hadid,Winter,Holiday,Positive,Mixed,Negative
S6V1,33.69658010620816,Jigsaw,Bottoms,Best,4.418516797389692,297,Formal,"S, M, L",XL,Green,Very High,56,W,Kendall Jenner,Fall/Winter,Evening,Unknown,Negative,Unknown
D6L9,69.66759433236678,Jigsaw,Bottoms,Bad,1.296031615001397,151,Edgy,"M, L, XL",M,Blue,Very High,60,Harper's Bazaar,Julie Sari̱ana,Fall/Winter,Nighttime,Neutral,Other,Negative
R2N7,88.95291710202318,Alexander McQueen,Activewear,Very Bad,1.7095119499185842,107,Bohemian,"S, L, XL",M,Red,Average,52,Glamour,Gigi Hadid,Spring,Weekend,Unknown,Mixed,Other
J9W5,55.497914922116664,Tommy Hilfiger,Activewear,Very Good,2.1586355658110294,229,Sporty,"S, L, XL",XL,Red,Negligible,34,Harper's Bazaar,Song of Style,Summer,Weekend,Mixed,Neutral,Positive
F6Y6,91.3245586220184,Mulberry,Jewelry,Very Bad,2.0015055183808776,171,Glamorous,"M, L, XL",S,Green,Average,60,Elle,Chiara Ferragni,Summer,Evening,Positive,Unknown,Positive
D2T9,99.54939778918252,Burberry,Dresses,Very Bad,3.3313775458809505,339,Glamorous,"M, L, XL",M,Blue,High,29,Marie Claire,Julie Sari̱ana,Winter,Weekend,Mixed,Unknown,Negative
V5V3,36.035652941331136,Mulberry,Accessories,Worst,1.6129666382981456,223,Edgy,"S, L, XL",XL,Black,Significant,63,Marie Claire,Chiara Ferragni,Spring/Summer,Evening,Negative,Negative,Positive
Q6I8,28.226792905563805,Alexander McQueen,Jewelry,Bad,3.6748033807435974,0,Casual,"S, M, L",XL,Green,Low,34,W,Song of Style,Fall/Winter,Nighttime,Mixed,Other,Other
D4P5,41.20522049785224,Calvin Klein,Outerwear,Very Bad,1.0632484283742514,213,Casual,"S, M, L",XL,Red,Below Average,39,Elle,Olivia Palermo,Fall,Nighttime,Negative,Neutral,Other
D5Q2,19.840700477282194,Jigsaw,Dresses,Worst,1.5513048158135563,272,Edgy,"S, M, L",S,Black,Very High,56,Grazia,Leandra Medine,Fall,Nighttime,Negative,Other,Positive
Q3A5,61.17272375328827,Tommy Hilfiger,Activewear,Best,4.687677773566955,114,Preppy,"S, M, L",S,Green,Negligible,25,Grazia,Aimee Song,Spring/Summer,Daytime,Mixed,Negative,Positive
R1M0,12.964590592012378,Mulberry,Swimwear,Bad,4.667041692421423,20,Edgy,"S, L, XL",L,Black,Low,47,Marie Claire,Olivia Palermo,Summer,Daytime,Neutral,Positive,Positive
N1T5,62.4248513525771,Ted Baker,Activewear,Bad,4.767447235458426,434,Minimalist,"S, M, L",L,Blue,Very High,23,W,Julie Sari̱ana,Spring,Evening,Neutral,Neutral,Neutral
P4E4,82.45326694357558,Ted Baker,Activewear,Very Good,2.085106278071346,442,Vintage,"S, M, L",XL,Blue,Average,18,Harper's Bazaar,Camila Coelho,Spring,Nighttime,Mixed,Neutral,Neutral
V1Q4,21.655999230712787,Tommy Hilfiger,Footwear,Worst,3.1320867855210976,352,Bohemian,"S, L, XL",XL,Green,Low,32,Fashionista,Kendall Jenner,Spring/Summer,Evening,Mixed,Positive,Neutral
Y4R2,73.26470178715499,Ted Baker,Bottoms,Bad,2.667530069821393,175,Minimalist,"M, L, XL",L,Green,Average,39,Cosmopolitan,Aimee Song,Spring,Holiday,Neutral,Mixed,Negative
C9F8,28.121045388888938,Tommy Hilfiger,Swimwear,Not Good,2.639595319857733,451,Sporty,"M, L, XL",XL,Black,Significant,27,Elle,Leandra Medine,Spring,Evening,Neutral,Mixed,Negative
E4S9,29.323605275793497,Ralph Lauren,Lingerie,Worst,2.5018882078953095,412,Casual,"S, L, XL",L,Black,Low,43,Vogue,Olivia Palermo,Spring/Summer,Nighttime,Neutral,Mixed,Neutral
Q1Q9,29.901946094384677,Tommy Hilfiger,Swimwear,Best,1.0940067425947748,28,Minimalist,"M, L, XL",L,Blue,Negligible,51,Glamour,Gigi Hadid,Summer,Evening,Negative,Other,Mixed
Z7V6,57.778033644897064,Ralph Lauren,Bottoms,Worst,1.017532701183185,167,Vintage,"S, L, XL",L,Green,Very Low,63,Vogue,Negin Mirsalehi,Summer,Holiday,Neutral,Negative,Other
H8M0,88.81242256154228,Ralph Lauren,Footwear,Good,2.2306067975825608,127,Sporty,"S, L, XL",L,Red,Very Low,38,InStyle,Kendall Jenner,Fall,Weekend,Neutral,Neutral,Mixed
G3B8,20.14020271553595,Mulberry,Outerwear,Not Good,1.545026460037441,128,Streetwear,"S, M, L",S,Red,Average,43,Harper's Bazaar,Chiara Ferragni,Winter,Nighttime,Mixed,Positive,Mixed
A2I8,40.088373421218996,Ralph Lauren,Tops,Worst,3.5928805038818807,356,Casual,"M, L, XL",L,Green,Very Low,27,W,Song of Style,Spring/Summer,Daytime,Mixed,Unknown,Unknown
O7J9,86.16563688072158,Calvin Klein,Tops,Good,4.3200575142293625,45,Casual,"M, L, XL",S,Black,Very Low,45,InStyle,Kendall Jenner,Fall,Holiday,Positive,Neutral,Negative
P2W8,47.36171240453757,Jigsaw,Activewear,Very Bad,1.6908573160290725,158,Glamorous,"S, M, L",S,Green,Low,52,Harper's Bazaar,Camila Coelho,Spring/Summer,Weekend,Positive,Neutral,Unknown
F8U6,11.815811330203001,Jigsaw,Activewear,Good,4.029215183889865,348,Bohemian,"S, M, L",XL,Red,Above Average,28,Marie Claire,Olivia Palermo,Fall,Holiday,Mixed,Mixed,Other
A7J7,68.68392732268444,Alexander McQueen,Footwear,Worst,1.3478888004155558,353,Formal,"S, M, L",S,Green,Medium,45,Elle,Kendall Jenner,Spring/Summer,Nighttime,Unknown,Negative,Unknown
L4X4,97.85310221575247,Alexander McQueen,Footwear,Worst,3.5487674365696575,139,Minimalist,"S, M, L",XL,Red,Significant,46,Grazia,Chiara Ferragni,Fall,Weekend,Negative,Other,Neutral
X2M3,97.68511742344351,Mulberry,Activewear,Very Good,1.4270573292491249,195,Formal,"M, L, XL",L,Blue,Below Average,60,Elle,Kendall Jenner,Summer,Weekend,Mixed,Mixed,Other
D1D4,15.444749709598145,Jigsaw,Tops,Not Good,4.1252964240404495,18,Formal,"M, L, XL",M,Green,Significant,42,Glamour,Song of Style,Fall,Nighttime,Mixed,Unknown,Other
S5I7,77.12282048833879,Mulberry,Swimwear,Worst,1.3166550390283254,497,Bohemian,"M, L, XL",M,Blue,Below Average,41,Elle,Chiara Ferragni,Spring/Summer,Weekend,Mixed,Positive,Neutral
N7I8,30.655737764532358,Ralph Lauren,Swimwear,Worst,2.7762561176702043,457,Sporty,"M, L, XL",S,Green,High,23,Grazia,Gigi Hadid,Winter,Weekend,Positive,Positive,Positive
Y7F9,82.96929523956688,Alexander McQueen,Dresses,Not Good,4.871016237433116,238,Streetwear,"S, L, XL",L,Blue,Negligible,45,Cosmopolitan,Camila Coelho,Spring,Holiday,Unknown,Mixed,Neutral
X1N9,15.21281096844443,Calvin Klein,Accessories,Worst,3.543463257290199,497,Vintage,"M, L, XL",XL,Blue,Above Average,52,InStyle,Chiara Ferragni,Fall,Weekend,Neutral,Other,Mixed
P0D3,27.923460386549475,Alexander McQueen,Dresses,Very Bad,3.3472766464079813,109,Bohemian,"S, L, XL",S,Black,Below Average,34,W,Leandra Medine,Spring,Weekend,Unknown,Negative,Mixed
D9O8,43.5833539488446,Burberry,Lingerie,Bad,4.934832390870268,209,Minimalist,"S, M, L",M,Black,Above Average,45,Glamour,Aimee Song,Spring/Summer,Weekend,Mixed,Neutral,Other
T8W6,51.89590327726227,Ralph Lauren,Accessories,Very Good,1.903332231647977,135,Glamorous,"M, L, XL",XL,Blue,Medium,31,W,Camila Coelho,Spring/Summer,Evening,Mixed,Mixed,Unknown
V0R7,17.716840246524118,Ted Baker,Lingerie,Good,3.773062163172658,210,Minimalist,"M, L, XL",M,Green,Very Low,33,InStyle,Gigi Hadid,Winter,Daytime,Positive,Positive,Neutral
T7X4,47.69022924782263,Jigsaw,Outerwear,Worst,3.1179094778075376,13,Streetwear,"M, L, XL",M,Black,Very High,28,Grazia,Gigi Hadid,Summer,Holiday,Mixed,Neutral,Other
M3L1,41.127413684237624,Ralph Lauren,Footwear,Very Bad,1.005464622681726,460,Vintage,"S, L, XL",XL,Red,Above Average,56,Harper's Bazaar,Gigi Hadid,Fall/Winter,Nighttime,Unknown,Positive,Other
X6D9,73.03012052408327,Alexander McQueen,Swimwear,Bad,3.306340730963748,473,Glamorous,"S, M, L",XL,Blue,Negligible,56,Fashionista,Olivia Palermo,Winter,Holiday,Unknown,Unknown,Other
G3F8,23.194582302488463,Tommy Hilfiger,Footwear,Very Bad,3.2085856308888094,229,Formal,"S, M, L",XL,Red,Very Low,41,InStyle,Gigi Hadid,Spring,Weekend,Neutral,Unknown,Positive
T8H6,92.94162898780557,Jigsaw,Outerwear,Very Good,1.9187173722502489,175,Casual,"M, L, XL",L,Black,Average,51,Marie Claire,Camila Coelho,Winter,Weekend,Negative,Other,Mixed
D2Y4,76.72539685815707,Burberry,Outerwear,Worst,2.3725886450885723,12,Edgy,"S, L, XL",S,Blue,Medium,18,Elle,Olivia Palermo,Fall,Holiday,Unknown,Positive,Unknown
M0A1,73.58439156202786,Ted Baker,Jewelry,Very Bad,4.634864479432654,439,Casual,"M, L, XL",L,Black,Low,37,Elle,Leandra Medine,Spring,Nighttime,Neutral,Negative,Negative
Y5Y3,38.86365092887444,Ted Baker,Swimwear,Good,3.669588175308982,172,Minimalist,"M, L, XL",L,Black,High,38,Cosmopolitan,Kendall Jenner,Winter,Evening,Positive,Mixed,Mixed
J4E8,99.20022098869664,Ralph Lauren,Footwear,Bad,1.7493247110440797,288,Minimalist,"M, L, XL",M,Red,High,47,Glamour,Gigi Hadid,Fall,Holiday,Mixed,Negative,Other
G6U3,22.06300165799683,Ted Baker,Activewear,Very Bad,2.734906562831472,164,Minimalist,"S, L, XL",L,Green,Average,34,Glamour,Song of Style,Fall/Winter,Weekend,Positive,Unknown,Mixed
N8E9,51.1454264014454,Jigsaw,Jewelry,Good,3.060882504400454,311,Glamorous,"M, L, XL",L,Red,Significant,39,Harper's Bazaar,Chiara Ferragni,Spring/Summer,Nighttime,Mixed,Neutral,Neutral
R9Q0,47.80814324219926,Mulberry,Footwear,Not Good,2.792088873155536,28,Minimalist,"S, M, L",L,Blue,Medium,55,Grazia,Olivia Palermo,Spring/Summer,Evening,Neutral,Negative,Positive
Y2H1,52.6946083711833,Calvin Klein,Dresses,Bad,2.4703786481002425,250,Casual,"S, M, L",XL,Green,Low,22,Harper's Bazaar,Gigi Hadid,Fall,Nighttime,Neutral,Positive,Unknown
U3L1,99.03222020072545,Alexander McQueen,Jewelry,Not Good,4.332726432974715,67,Vintage,"S, L, XL",M,Green,Very Low,22,Vogue,Kendall Jenner,Spring/Summer,Weekend,Mixed,Positive,Other
U4V1,99.53511517661074,Tommy Hilfiger,Dresses,Bad,3.9725920996229016,3,Vintage,"S, L, XL",M,Red,Very High,38,Glamour,Olivia Palermo,Winter,Evening,Mixed,Negative,Negative
F5G4,42.47967864476613,Jigsaw,Outerwear,Not Good,3.818120684961293,364,Casual,"S, L, XL",XL,Blue,Negligible,55,Harper's Bazaar,Gigi Hadid,Spring,Holiday,Positive,Mixed,Other
U6Q4,94.16085665617557,Ted Baker,Activewear,Very Good,1.2985541401780356,63,Bohemian,"S, M, L",S,Black,Medium,52,Cosmopolitan,Chiara Ferragni,Winter,Evening,Mixed,Mixed,Positive
H4C4,31.583887087760527,Calvin Klein,Dresses,Worst,2.2352533022372523,240,Minimalist,"S, L, XL",XL,Red,High,30,Elle,Camila Coelho,Fall,Holiday,Unknown,Neutral,Other
C7K9,21.418973196268325,Burberry,Lingerie,Very Good,3.9976129237823126,304,Preppy,"S, M, L",L,Black,Very High,22,Vogue,Olivia Palermo,Fall/Winter,Holiday,Positive,Negative,Mixed
L4A1,39.21326476336104,Jigsaw,Lingerie,Worst,4.117571387817099,201,Edgy,"S, L, XL",S,Red,Negligible,59,Vogue,Julie Sari̱ana,Fall/Winter,Nighttime,Negative,Positive,Positive
Y0I6,79.81173796606811,Calvin Klein,Activewear,Worst,3.8380153193092132,69,Sporty,"S, L, XL",S,Red,Significant,31,Elle,Leandra Medine,Winter,Evening,Positive,Positive,Mixed
K8U6,69.5756209734223,Ralph Lauren,Lingerie,Very Bad,4.510264001952284,327,Formal,"S, L, XL",XL,Green,Above Average,28,Elle,Leandra Medine,Summer,Evening,Negative,Unknown,Negative
Q2J3,68.11542112977503,Burberry,Activewear,Very Good,3.248382594477141,61,Sporty,"M, L, XL",XL,Black,Medium,22,Grazia,Negin Mirsalehi,Winter,Nighttime,Mixed,Neutral,Positive
E2Q2,29.3675768646433,Ralph Lauren,Activewear,Very Bad,1.2624665437563234,58,Glamorous,"S, M, L",S,Blue,Negligible,61,Fashionista,Kendall Jenner,Fall,Nighttime,Positive,Negative,Mixed
T2J2,66.23725223445564,Mulberry,Swimwear,Best,3.629767290814913,102,Glamorous,"S, M, L",XL,Black,Average,23,Cosmopolitan,Song of Style,Fall,Daytime,Unknown,Other,Neutral
Q1L8,40.46876507392049,Ralph Lauren,Dresses,Bad,3.6587313437266897,363,Preppy,"S, L, XL",L,Blue,Low,62,Vogue,Aimee Song,Winter,Holiday,Negative,Negative,Negative
Y3H2,82.318731668009,Ted Baker,Jewelry,Best,3.846036415664541,187,Formal,"S, M, L",S,Blue,Very High,29,Harper's Bazaar,Gigi Hadid,Winter,Holiday,Positive,Other,Mixed
T6P5,45.236646532334284,Mulberry,Jewelry,Worst,3.979486937913272,179,Formal,"S, L, XL",S,Green,Medium,56,Harper's Bazaar,Chiara Ferragni,Fall/Winter,Nighttime,Neutral,Neutral,Other
H9Z0,72.80811614171883,Mulberry,Dresses,Very Bad,2.051919326453218,159,Streetwear,"M, L, XL",L,Green,Average,60,Cosmopolitan,Kendall Jenner,Spring,Holiday,Negative,Neutral,Negative
U7Y1,81.26637223205206,Mulberry,Jewelry,Worst,4.550072876783185,51,Vintage,"M, L, XL",XL,Green,Above Average,51,Grazia,Negin Mirsalehi,Winter,Weekend,Unknown,Unknown,Mixed
L0A1,76.79593736564321,Alexander McQueen,Jewelry,Good,2.5024784731922014,24,Edgy,"M, L, XL",M,Black,Above Average,63,Harper's Bazaar,Song of Style,Spring/Summer,Weekend,Negative,Other,Neutral
T4J2,57.136585145774106,Tommy Hilfiger,Outerwear,Very Good,2.8527012431138634,487,Vintage,"M, L, XL",XL,Blue,Very High,41,Grazia,Gigi Hadid,Summer,Daytime,Mixed,Neutral,Negative
M2O1,96.62141345661557,Mulberry,Outerwear,Bad,3.708282767243463,19,Casual,"M, L, XL",M,Green,Negligible,45,Harper's Bazaar,Camila Coelho,Spring,Holiday,Neutral,Neutral,Other
L1E2,91.72137687396673,Ted Baker,Footwear,Good,3.567804440703252,480,Streetwear,"S, L, XL",XL,Green,Average,19,Fashionista,Julie Sari̱ana,Fall,Weekend,Mixed,Other,Neutral
N7C1,76.54899102698349,Alexander McQueen,Bottoms,Very Bad,4.335159452079555,444,Preppy,"S, L, XL",S,Red,High,41,InStyle,Kendall Jenner,Spring,Holiday,Neutral,Unknown,Positive
R7Z0,17.40566569960847,Ralph Lauren,Accessories,Very Good,1.9199842960534128,277,Casual,"S, M, L",XL,Red,Negligible,28,Fashionista,Song of Style,Winter,Evening,Neutral,Other,Mixed
C8D8,57.320905910900535,Mulberry,Bottoms,Not Good,4.554991274255716,453,Minimalist,"S, M, L",XL,Black,Below Average,20,Marie Claire,Leandra Medine,Fall,Evening,Unknown,Unknown,Positive
V3B8,31.59128280709558,Mulberry,Swimwear,Very Bad,3.524303570188791,249,Minimalist,"S, M, L",L,Black,Medium,27,Harper's Bazaar,Chiara Ferragni,Winter,Evening,Negative,Other,Other
L2C8,36.20929986878516,Mulberry,Tops,Best,3.2300532945831435,241,Vintage,"S, L, XL",L,Black,Very High,36,Grazia,Gigi Hadid,Fall/Winter,Evening,Unknown,Mixed,Unknown
D5G6,18.894483301738322,Mulberry,Bottoms,Good,2.965615832189236,155,Casual,"S, L, XL",S,Green,Above Average,56,Cosmopolitan,Song of Style,Spring,Daytime,Neutral,Neutral,Positive
X1I8,29.616651939289163,Ralph Lauren,Dresses,Very Good,4.690946139440685,149,Vintage,"M, L, XL",XL,Black,Negligible,50,Fashionista,Camila Coelho,Summer,Nighttime,Negative,Mixed,Positive
G4F0,67.86519571414337,Ralph Lauren,Jewelry,Worst,4.244048857173989,306,Vintage,"S, M, L",M,Green,High,64,Cosmopolitan,Camila Coelho,Fall,Weekend,Mixed,Mixed,Other
X1Q8,75.92838193729885,Tommy Hilfiger,Accessories,Very Bad,1.7367893527107006,110,Casual,"M, L, XL",M,Red,Above Average,54,Cosmopolitan,Camila Coelho,Spring,Holiday,Unknown,Neutral,Positive
B7P9,97.44642121462046,Ralph Lauren,Bottoms,Bad,2.6454459043129948,330,Bohemian,"M, L, XL",M,Green,Very Low,20,Harper's Bazaar,Kendall Jenner,Fall,Weekend,Unknown,Other,Mixed
E2V6,54.1046426791897,Tommy Hilfiger,Tops,Worst,2.1020741510751444,333,Minimalist,"M, L, XL",S,Red,Average,54,Vogue,Chiara Ferragni,Summer,Weekend,Neutral,Negative,Positive
Z7E4,36.21914581413745,Burberry,Footwear,Best,4.8540493857457285,58,Sporty,"S, L, XL",S,Black,Low,27,Glamour,Gigi Hadid,Summer,Daytime,Mixed,Neutral,Neutral
R7O7,47.55816186420046,Alexander McQueen,Bottoms,Very Bad,1.4524907386254373,467,Sporty,"S, M, L",L,Red,Very Low,55,Marie Claire,Negin Mirsalehi,Winter,Nighttime,Neutral,Neutral,Positive
S0P7,26.49403750835708,Ralph Lauren,Outerwear,Very Bad,4.911418268508841,137,Glamorous,"M, L, XL",S,Green,Very High,32,Fashionista,Kendall Jenner,Spring/Summer,Weekend,Neutral,Other,Neutral
G7S5,47.89001454417036,Jigsaw,Accessories,Best,4.230242001341523,275,Preppy,"M, L, XL",XL,Red,Very High,42,Glamour,Camila Coelho,Winter,Evening,Neutral,Other,Positive
Y8E3,77.13610079004471,Calvin Klein,Lingerie,Bad,3.272278218954367,308,Vintage,"S, L, XL",XL,Red,Medium,25,Harper's Bazaar,Song of Style,Summer,Holiday,Negative,Unknown,Other
E0R9,99.49643380683538,Ralph Lauren,Jewelry,Very Good,4.625857126754303,435,Sporty,"S, L, XL",M,Blue,Above Average,35,Harper's Bazaar,Camila Coelho,Spring/Summer,Evening,Unknown,Neutral,Neutral
A3V2,32.91623723317053,Mulberry,Activewear,Best,2.739832438095508,377,Glamorous,"M, L, XL",S,Green,Above Average,29,Fashionista,Gigi Hadid,Spring/Summer,Holiday,Mixed,Unknown,Neutral
X3I1,17.970057666310232,Alexander McQueen,Jewelry,Good,3.1347670571213024,42,Casual,"S, L, XL",M,Black,Negligible,43,Grazia,Kendall Jenner,Fall/Winter,Daytime,Positive,Mixed,Negative
D7B7,34.05758112960575,Jigsaw,Outerwear,Good,2.4139702198785327,246,Sporty,"S, M, L",S,Red,Above Average,31,InStyle,Aimee Song,Fall/Winter,Evening,Positive,Unknown,Negative
L0Q3,70.59718120729764,Calvin Klein,Swimwear,Not Good,4.566429679782527,388,Minimalist,"S, M, L",M,Red,Average,20,Harper's Bazaar,Gigi Hadid,Spring,Nighttime,Positive,Neutral,Negative
M7B4,31.407695415516507,Ralph Lauren,Accessories,Best,3.6507894369683838,49,Preppy,"M, L, XL",M,Red,Average,52,Cosmopolitan,Julie Sari̱ana,Summer,Daytime,Positive,Positive,Mixed
V9T3,20.16857410700964,Ralph Lauren,Swimwear,Good,1.791551336815465,332,Glamorous,"S, M, L",XL,Green,Below Average,49,Elle,Negin Mirsalehi,Fall,Daytime,Positive,Unknown,Other
I0E1,86.34770124216749,Calvin Klein,Tops,Bad,1.9113926907680305,217,Glamorous,"S, M, L",M,Black,Negligible,25,Elle,Kendall Jenner,Spring,Holiday,Unknown,Negative,Other
Q9X3,16.446718908795056,Jigsaw,Tops,Worst,4.936641790565654,140,Vintage,"S, M, L",M,Blue,Low,31,Grazia,Negin Mirsalehi,Winter,Evening,Unknown,Mixed,Neutral
R8I2,26.959318555846192,Jigsaw,Jewelry,Worst,3.41588557791236,133,Glamorous,"M, L, XL",S,Blue,Significant,42,Marie Claire,Gigi Hadid,Fall/Winter,Nighttime,Negative,Positive,Other
O1G6,19.501383984795343,Calvin Klein,Bottoms,Best,2.900773556120021,333,Glamorous,"S, L, XL",XL,Blue,Low,21,InStyle,Leandra Medine,Fall/Winter,Holiday,Neutral,Unknown,Other
